word,word_mark,pos_tag,annotation
arr,##arr,NOUN,I-geo
ick,##ick,NOUN,I-geo
g,##g,NOUN,I-geo
oll,##oll,NOUN,I-geo
ogan,##ogan,NOUN,I-geo
is,is,AUX,O
a,a,DET,O
hill,hill,NOUN,O
in,in,ADP,O
D,D,PROPN,B-geo
?o,##?o,PROPN,I-geo
n,##n,PROPN,I-geo
L,L,PROPN,I-geo
ao,##ao,PROPN,I-geo
gh,##gh,PROPN,I-geo
aire,##aire,PROPN,I-geo
-,-,PUNCT,I-geo
R,R,PROPN,I-geo
ath,##ath,PROPN,I-geo
down,##down,PROPN,I-geo
in,in,ADP,O
Ireland,Ireland,PROPN,B-geo
",",",",PUNCT,O
t,t,ADP,O
ow,##ow,ADP,O
ards,##ards,ADP,O
the,the,DET,O
s,s,ADJ,O
outhern,##outhern,ADJ,O
border,border,NOUN,O
of,of,ADP,O
the,the,DET,O
historic,historic,PROPN,O
Count,Count,PROPN,B-geo
y,##y,PROPN,I-geo
Dub,Dub,PROPN,I-geo
lin,##lin,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
Point,Point,PROPN,B-geo
e,##e,PROPN,I-geo
S,S,PROPN,I-geo
ud,##ud,PROPN,I-geo
de,de,ADP,I-geo
M,M,PROPN,I-geo
oming,##oming,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
mount,mount,NOUN,O
ain,##ain,NOUN,O
of,of,ADP,O
the,the,DET,O
Sw,Sw,PROPN,O
iss,##iss,PROPN,O
Penn,Penn,PROPN,B-geo
ine,##ine,PROPN,I-geo
Al,Al,PROPN,I-geo
ps,##ps,PROPN,I-geo
",",",",PUNCT,O
l,l,VERB,O
ocated,##ocated,VERB,O
west,west,NOUN,O
of,of,ADP,O
T,T,PROPN,B-geo
?¡è,##?¡è,PROPN,I-geo
sch,##sch,PROPN,I-geo
in,in,ADP,O
the,the,DET,O
c,c,PROPN,O
anton,##anton,PROPN,O
of,of,ADP,O
V,V,PROPN,B-geo
ala,##ala,PROPN,I-geo
is,##is,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Ch,Ch,PROPN,B-geo
ow,##ow,PROPN,I-geo
illa,##illa,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
loc,loc,NOUN,O
ality,##ality,NOUN,O
in,in,ADP,O
the,the,DET,O
Australian,Australian,ADJ,O
state,state,NOUN,O
of,of,ADP,O
South,South,PROPN,B-geo
Australia,Australia,PROPN,I-geo
",",",",PUNCT,O
l,l,VERB,O
ocated,##ocated,VERB,O
on,on,ADP,O
the,the,DET,O
n,n,ADJ,O
orthern,##orthern,ADJ,O
side,side,NOUN,O
of,of,ADP,O
the,the,DET,O
Murray,Murray,PROPN,B-geo
River,River,PROPN,I-geo
about,about,ADV,O
250,250,NUM,O
kil,kil,NOUN,O
omet,##omet,NOUN,O
res,##res,NOUN,O
to,to,ADP,O
the,the,DET,O
north,north,NOUN,O
-,-,PUNCT,O
east,east,NOUN,O
of,of,ADP,O
the,the,DET,O
capital,capital,NOUN,O
city,city,NOUN,O
of,of,ADP,O
Ad,Ad,PROPN,B-geo
elaide,##elaide,PROPN,I-geo
and,and,CCONJ,O
about,about,ADV,O
40,40,NUM,O
kil,kil,NOUN,O
omet,##omet,NOUN,O
res,##res,NOUN,O
to,to,ADP,O
the,the,DET,O
north,north,NOUN,O
-,-,PUNCT,O
east,east,NOUN,O
of,of,ADP,O
the,the,DET,O
town,town,NOUN,O
of,of,ADP,O
Ren,Ren,PROPN,B-geo
mark,##mark,PROPN,I-geo
",",",",PUNCT,O
and,and,CCONJ,O
which,which,DET,O
is,is,AUX,O
b,b,VERB,O
ounded,##ounded,VERB,O
by,by,ADP,O
the,the,DET,O
border,border,NOUN,O
with,with,ADP,O
New,New,PROPN,B-geo
South,South,PROPN,I-geo
W,W,PROPN,I-geo
ales,##ales,PROPN,I-geo
in,in,ADP,O
the,the,DET,O
east,east,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Mc,Mc,PROPN,O
Kay,##Kay,PROPN,O
was,was,AUX,O
an,an,DET,O
early,early,ADJ,O
sett,sett,NOUN,O
ler,##ler,NOUN,O
in,in,ADP,O
the,the,DET,O
P,P,PROPN,B-geo
end,##end,PROPN,I-geo
leton,##leton,PROPN,I-geo
",",",",PUNCT,O
Oregon,Oregon,PROPN,B-geo
area,area,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Lake,Lake,PROPN,B-geo
Pat,Pat,PROPN,I-geo
Cle,Cle,PROPN,I-geo
burn,##burn,PROPN,I-geo
e,##e,PROPN,I-geo
is,is,AUX,O
the,the,DET,O
mun,mun,ADJ,O
icip,##icip,ADJ,O
al,##al,ADJ,O
water,water,NOUN,O
res,res,NOUN,O
erv,##erv,NOUN,O
oir,##oir,NOUN,O
for,for,ADP,O
the,the,DET,O
city,city,NOUN,O
of,of,ADP,O
Cle,Cle,PROPN,B-geo
burn,##burn,PROPN,I-geo
e,##e,PROPN,I-geo
",",",",PUNCT,O
Texas,Texas,PROPN,B-geo
",",",",PUNCT,O
as,as,ADV,O
well,well,ADV,O
as,as,ADP,O
a,a,DET,O
re,re,ADJ,O
cre,##cre,ADJ,O
ational,##ational,ADJ,O
lake,lake,NOUN,O
for,for,ADP,O
res,res,NOUN,O
idents,##idents,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
It,It,PRON,O
is,is,AUX,O
the,the,DET,O
n,n,ADJ,O
orthern,##orthern,ADJ,O
ext,ext,NOUN,O
ension,##ension,NOUN,O
of,of,ADP,O
V,V,PROPN,B-geo
em,##em,PROPN,I-geo
ban,##ban,PROPN,I-geo
ad,##ad,PROPN,I-geo
Lake,Lake,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Sum,Sum,PROPN,B-geo
iton,##iton,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
city,city,NOUN,O
in,in,ADP,O
Jeff,Jeff,PROPN,B-geo
erson,##erson,PROPN,I-geo
and,and,CCONJ,O
Walker,Walker,PROPN,B-geo
count,count,NOUN,O
ies,##ies,NOUN,O
in,in,ADP,O
the,the,DET,O
State,State,PROPN,O
of,of,ADP,O
Alabama,Alabama,PROPN,B-geo
.,.,PUNCT,O
###,###,SPACE,O
Smith,Smith,PROPN,B-geo
s,##s,PROPN,I-geo
Station,Station,PROPN,I-geo
High,High,PROPN,I-geo
School,School,PROPN,I-geo
has,has,VERB,O
an,an,DET,O
en,en,NOUN,O
rollment,##rollment,NOUN,O
of,of,ADP,O
over,over,ADP,O
1,1,NUM,O
",","##,",NUM,O
800,##800,NUM,O
stud,stud,NOUN,O
ents,##ents,NOUN,O
and,and,CCONJ,O
is,is,VERB,O
the,the,DET,O
11,11,ADV,O
th,##th,ADV,O
-,-,PUNCT,O
largest,largest,ADJ,O
high,high,ADJ,O
school,school,NOUN,O
in,in,ADP,O
the,the,DET,O
state,state,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
As,As,ADP,O
of,of,ADP,O
2005,2005,NUM,O
",",",",PUNCT,O
it,it,PRON,O
was,was,AUX,O
the,the,DET,O
largest,largest,ADJ,O
public,public,ADJ,O
works,works,NOUN,O
project,project,NOUN,O
ever,ever,ADV,O
under,under,VERB,O
t,##t,VERB,O
aken,##aken,VERB,O
by,by,ADP,O
E,E,PROPN,B-geo
sw,##sw,PROPN,I-geo
at,##at,PROPN,I-geo
ini,##ini,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
V,V,PROPN,B-geo
inst,##inst,PROPN,I-geo
re,##re,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
lake,lake,NOUN,O
in,in,ADP,O
the,the,DET,O
mun,mun,NOUN,O
icip,##icip,NOUN,O
ality,##ality,NOUN,O
of,of,ADP,O
V,V,PROPN,B-geo
ang,##ang,PROPN,I-geo
and,and,CCONJ,O
?,?,PROPN,B-geo
?,##?,PROPN,I-geo
y,##y,PROPN,I-geo
stre,##stre,PROPN,I-geo
Sl,Sl,PROPN,I-geo
id,##id,PROPN,I-geo
re,##re,PROPN,I-geo
in,in,ADP,O
In,In,PROPN,B-geo
n,##n,PROPN,I-geo
land,##land,PROPN,I-geo
et,##et,PROPN,I-geo
count,count,NOUN,O
y,##y,NOUN,O
",",",",PUNCT,O
Nor,Nor,PROPN,B-geo
way,##way,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
Row,Row,PROPN,B-geo
ley,##ley,PROPN,I-geo
Sh,Sh,PROPN,I-geo
o,##o,PROPN,I-geo
als,##als,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
group,group,NOUN,O
of,of,ADP,O
three,three,NUM,O
at,at,NOUN,O
oll,##oll,NOUN,O
-,-,PUNCT,O
like,like,ADJ,O
c,c,ADJ,O
oral,##oral,ADJ,O
ree,ree,NOUN,O
fs,##fs,NOUN,O
south,south,ADV,O
of,of,ADP,O
the,the,DET,O
Tim,Tim,PROPN,B-geo
or,##or,PROPN,I-geo
Sea,Sea,PROPN,I-geo
",",",",PUNCT,O
about,about,ADV,O
260,260,NUM,O
km,km,NOUN,O
west,west,ADV,O
of,of,ADP,O
Bro,Bro,PROPN,B-geo
ome,##ome,PROPN,I-geo
on,on,ADP,O
the,the,DET,O
north,north,ADJ,O
western,##western,ADJ,O
Australian,Australian,ADJ,B-geo
co,co,NOUN,O
ast,##ast,NOUN,O
",",",",PUNCT,O
centered,centered,VERB,O
on,on,ADP,O
17,17,NUM,O
?¡ã,?¡ã,NOUN,O
20,20,NUM,O
a?2,##a?2,NUM,O
S,##S,NUM,O
119,119,NUM,O
?¡ã,?¡ã,NOUN,O
20,20,NUM,O
a?2,##a?2,NUM,O
E,##E,NUM,O
?,##?,NUM,O
?,##?,NUM,O
?,##?,NUM,O
/,/,SYM,O
?,?,NOUN,O
?,##?,NOUN,O
?,##?,NOUN,O
17,##17,NOUN,O
.,##.,NOUN,O
333,##333,NOUN,O
?¡ã,?¡ã,PROPN,O
S,S,PROPN,O
119,119,NUM,O
.,##.,NUM,O
333,##333,NUM,O
?¡ã,?¡ã,NOUN,O
E,E,PROPN,O
?,##?,PROPN,O
?,##?,PROPN,O
?,##?,PROPN,O
/,/,SYM,O
-,-,PROPN,O
17,##17,PROPN,O
.,##.,PROPN,O
333,##333,PROPN,O
;,;,PUNCT,O
119,119,NUM,O
.,##.,NUM,O
333,##333,NUM,O
",",",",PUNCT,O
on,on,ADP,O
the,the,DET,O
edge,edge,NOUN,O
of,of,ADP,O
one,one,NUM,O
of,of,ADP,O
the,the,DET,O
wid,wid,ADJ,O
est,##est,ADJ,O
continental,continental,ADJ,O
s,s,NOUN,O
hel,##hel,NOUN,O
ves,##ves,NOUN,O
in,in,ADP,O
the,the,DET,O
world,world,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
M,M,PROPN,B-geo
ph,##ph,PROPN,I-geo
anda,##anda,PROPN,I-geo
N,N,PROPN,I-geo
ku,##ku,PROPN,I-geo
wa,##wa,PROPN,I-geo
Dam,Dam,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
prop,prop,VERB,O
osed,##osed,VERB,O
hyd,hyd,ADJ,O
ro,##ro,ADJ,O
electric,##electric,ADJ,O
dam,dam,NOUN,O
on,on,ADP,O
the,the,DET,O
Z,Z,PROPN,B-geo
am,##am,PROPN,I-geo
be,##be,PROPN,I-geo
zi,##zi,PROPN,I-geo
River,River,PROPN,I-geo
in,in,ADP,O
M,M,PROPN,B-geo
oz,##oz,PROPN,I-geo
amb,##amb,PROPN,I-geo
ique,##ique,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
Hit,Hit,PROPN,B-geo
ia,##ia,PROPN,I-geo
',##',PROPN,I-geo
a,##a,PROPN,I-geo
Hyd,Hyd,PROPN,I-geo
ro,##ro,PROPN,I-geo
electric,##electric,PROPN,I-geo
Power,Power,PROPN,I-geo
Station,Station,PROPN,I-geo
",",",",PUNCT,O
also,also,ADV,O
called,called,VERB,O
Fa,Fa,PROPN,O
ata,##ata,PROPN,O
ut,##ut,PROPN,O
ia,##ia,PROPN,O
Hyd,Hyd,PROPN,O
ro,##ro,PROPN,O
electric,##electric,PROPN,O
Power,Power,PROPN,O
Station,Station,PROPN,O
",",",",PUNCT,O
is,is,AUX,O
l,l,VERB,O
ocated,##ocated,VERB,O
near,near,SCONJ,O
the,the,DET,O
comm,comm,NOUN,O
une,##une,NOUN,O
of,of,ADP,O
Hit,Hit,PROPN,B-geo
ia,##ia,PROPN,I-geo
',##',PROPN,I-geo
a,##a,PROPN,I-geo
on,on,ADP,O
the,the,DET,O
is,is,NOUN,O
land,##land,NOUN,O
T,T,PROPN,B-geo
ah,##ah,PROPN,I-geo
iti,##iti,PROPN,I-geo
in,in,ADP,O
the,the,DET,O
over,over,ADJ,O
se,##se,ADJ,O
as,##as,ADJ,O
country,country,NOUN,O
of,of,ADP,O
France,France,PROPN,O
",",",",PUNCT,O
French,French,ADJ,B-geo
Poly,Poly,PROPN,I-geo
nesia,##nesia,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
group,group,NOUN,O
is,is,AUX,O
part,part,NOUN,O
of,of,ADP,O
the,the,DET,O
Red,Red,PROPN,B-geo
land,##land,PROPN,I-geo
City,City,PROPN,I-geo
with,with,ADP,O
a,a,DET,O
per,per,ADJ,O
manent,##manent,ADJ,O
population,population,NOUN,O
of,of,ADP,O
6,6,NUM,O
",","##,",NUM,O
153,##153,NUM,O
as,as,ADP,O
of,of,ADP,O
the,the,DET,O
2016,2016,NUM,O
c,c,NOUN,O
ensus,##ensus,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
On,On,PROPN,B-geo
meet,##meet,PROPN,I-geo
b,##b,PROPN,I-geo
ared,##ared,PROPN,I-geo
ie,##ie,PROPN,I-geo
pg,##pg,PROPN,I-geo
at,##at,PROPN,I-geo
is,is,AUX,O
one,one,NUM,O
of,of,ADP,O
the,the,DET,O
major,major,ADJ,O
c,c,NOUN,O
aves,##aves,NOUN,O
in,in,ADP,O
the,the,DET,O
Qu,Qu,PROPN,O
atern,##atern,PROPN,O
ary,##ary,PROPN,O
lim,lim,NOUN,O
estone,##estone,NOUN,O
form,form,NOUN,O
ations,##ations,NOUN,O
in,in,ADP,O
the,the,DET,O
dist,dist,NOUN,O
rict,##rict,NOUN,O
of,of,ADP,O
B,B,PROPN,B-geo
red,##red,PROPN,I-geo
as,##as,PROPN,I-geo
d,##d,PROPN,I-geo
orp,##orp,PROPN,I-geo
in,in,ADP,O
the,the,DET,O
Western,Western,PROPN,B-geo
C,C,PROPN,I-geo
ape,##ape,PROPN,I-geo
Prov,Prov,PROPN,I-geo
ince,##ince,PROPN,I-geo
of,of,ADP,O
South,South,PROPN,B-geo
Af,Af,PROPN,I-geo
rica,##rica,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Lake,Lake,PROPN,B-geo
L,L,PROPN,I-geo
ang,##ang,PROPN,I-geo
ano,##ano,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
lake,lake,NOUN,O
in,in,ADP,O
the,the,DET,O
O,O,PROPN,B-geo
rom,##rom,PROPN,I-geo
ia,##ia,PROPN,I-geo
Region,Region,PROPN,I-geo
of,of,ADP,O
Eth,Eth,PROPN,B-geo
iop,##iop,PROPN,I-geo
ia,##ia,PROPN,I-geo
",",",",PUNCT,O
ex,ex,ADV,O
actly,##actly,ADV,O
200,200,NUM,O
kil,kil,NOUN,O
ometers,##ometers,NOUN,O
by,by,ADP,O
road,road,NOUN,O
south,south,ADV,O
of,of,ADP,O
the,the,DET,O
capital,capital,NOUN,O
",",",",PUNCT,O
Add,Add,PROPN,B-geo
is,##is,PROPN,I-geo
Ab,Ab,PROPN,I-geo
aba,##aba,PROPN,I-geo
",",",",PUNCT,O
on,on,ADP,O
the,the,DET,O
border,border,NOUN,O
between,between,ADP,O
the,the,DET,O
East,East,PROPN,B-geo
She,She,PROPN,I-geo
wa,##wa,PROPN,I-geo
Zone,Zone,PROPN,I-geo
and,and,CCONJ,O
Ar,Ar,ADJ,O
si,##si,ADJ,O
Z,Z,NOUN,O
ones,##ones,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
K,K,PROPN,B-geo
lam,##lam,PROPN,I-geo
ath,##ath,PROPN,I-geo
called,called,VERB,O
the,the,DET,O
lake,lake,NOUN,O
Kal,Kal,PROPN,O
ps,##ps,PROPN,O
hi,##hi,PROPN,O
",",",",PUNCT,O
which,which,DET,O
may,may,AUX,O
have,have,AUX,O
been,been,AUX,O
derived,derived,VERB,O
from,from,ADP,O
the,the,DET,O
word,word,NOUN,O
k,k,NOUN,O
al,##al,NOUN,O
ap,##ap,NOUN,O
sh,##sh,NOUN,O
",",",",PUNCT,O
meaning,meaning,VERB,O
a,a,DET,O
dec,dec,VERB,O
ayed,##ayed,VERB,O
log,log,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Z,Z,PROPN,B-geo
ies,##ies,PROPN,I-geo
k,##k,PROPN,I-geo
ense,##ense,PROPN,I-geo
e,##e,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
lake,lake,NOUN,O
in,in,ADP,O
the,the,DET,O
Me,Me,PROPN,B-geo
ck,##ck,PROPN,I-geo
len,##len,PROPN,I-geo
burg,##burg,PROPN,I-geo
ische,##ische,PROPN,I-geo
Se,Se,PROPN,I-geo
en,##en,PROPN,I-geo
pl,##pl,PROPN,I-geo
at,##at,PROPN,I-geo
te,##te,PROPN,I-geo
dist,dist,NOUN,O
rict,##rict,NOUN,O
in,in,ADP,O
Me,Me,PROPN,O
ck,##ck,PROPN,O
len,##len,PROPN,O
burg,##burg,PROPN,O
-,-,PUNCT,O
V,V,PROPN,O
orp,##orp,PROPN,O
om,##om,PROPN,O
mer,##mer,PROPN,O
n,##n,PROPN,O
",",",",PUNCT,O
Germany,Germany,PROPN,B-geo
.,.,PUNCT,O
###,###,SPACE,O
Was,Was,PROPN,B-geo
atch,##atch,PROPN,I-geo
a??,a??,PUNCT,I-geo
Cache,Cache,PROPN,I-geo
National,National,PROPN,I-geo
Forest,Forest,PROPN,I-geo
is,is,VERB,O
a,a,DET,O
United,United,PROPN,B-geo
States,States,PROPN,I-geo
National,National,PROPN,I-geo
Forest,Forest,PROPN,I-geo
l,l,VERB,O
ocated,##ocated,VERB,O
prim,prim,ADV,O
arily,##arily,ADV,O
in,in,ADP,O
n,n,ADJ,O
orthern,##orthern,ADJ,O
Utah,Utah,PROPN,B-geo
",",",",PUNCT,O
with,with,ADP,O
small,small,ADJ,O
er,##er,ADJ,O
parts,parts,NOUN,O
ext,ext,VERB,O
ending,##ending,VERB,O
into,into,ADP,O
s,s,ADJ,O
outheastern,##outheastern,ADJ,O
Id,Id,PROPN,B-geo
aho,##aho,PROPN,I-geo
and,and,CCONJ,O
south,south,ADJ,O
western,##western,ADJ,O
W,W,PROPN,B-geo
y,##y,PROPN,I-geo
oming,##oming,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Mod,Mod,PROPN,B-geo
oc,##oc,PROPN,I-geo
National,National,PROPN,I-geo
Forest,Forest,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
1,1,NUM,O
",","##,",NUM,O
654,##654,NUM,O
",","##,",NUM,O
392,##392,NUM,O
-,-,PUNCT,O
acre,acre,NOUN,O
U,U,PROPN,B-geo
.,##.,PROPN,I-geo
S,##S,PROPN,I-geo
.,##.,PROPN,I-geo
national,national,ADJ,I-geo
forest,forest,NOUN,I-geo
in,in,ADP,O
N,N,PROPN,B-geo
ort,##ort,PROPN,I-geo
heastern,##heastern,PROPN,I-geo
California,California,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
other,other,NOUN,O
s,##s,NOUN,O
are,are,AUX,O
More,More,PROPN,B-geo
ton,##ton,PROPN,I-geo
Is,Is,PROPN,I-geo
land,##land,PROPN,I-geo
and,and,CCONJ,O
North,North,PROPN,B-geo
St,St,PROPN,I-geo
rad,##rad,PROPN,I-geo
bro,##bro,PROPN,I-geo
ke,##ke,PROPN,I-geo
Is,Is,PROPN,I-geo
land,##land,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Ar,Ar,PROPN,B-geo
x,##x,PROPN,I-geo
an,##an,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
count,count,NOUN,O
y,##y,NOUN,O
-,-,PUNCT,O
level,level,NOUN,O
city,city,NOUN,O
in,in,ADP,O
the,the,DET,O
H,H,PROPN,B-geo
ing,##ing,PROPN,I-geo
gan,##gan,PROPN,I-geo
League,League,PROPN,I-geo
of,of,ADP,O
n,n,ADJ,O
ort,##ort,ADJ,O
heastern,##heastern,ADJ,O
In,In,PROPN,B-geo
ner,##ner,PROPN,I-geo
M,M,PROPN,I-geo
ong,##ong,PROPN,I-geo
olia,##olia,PROPN,I-geo
in,in,ADP,O
the,the,DET,O
People,People,PROPN,B-geo
's,'s,PART,I-geo
Republic,Republic,PROPN,I-geo
of,of,ADP,I-geo
China,China,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Arm,Arm,PROPN,B-geo
strong,##strong,PROPN,I-geo
Gl,Gl,PROPN,I-geo
ac,##ac,PROPN,I-geo
ier,##ier,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
gl,gl,ADJ,O
ac,##ac,ADJ,O
ier,##ier,ADJ,O
fl,fl,VERB,O
owing,##owing,VERB,O
from,from,ADP,O
the,the,DET,O
south,south,ADJ,O
side,side,NOUN,O
of,of,ADP,O
Mount,Mount,PROPN,B-geo
B,B,PROPN,I-geo
ag,##ag,PROPN,I-geo
shaw,##shaw,PROPN,I-geo
e,##e,PROPN,I-geo
west,west,ADV,O
ward,##ward,ADV,O
into,into,ADP,O
George,George,PROPN,B-geo
VI,VI,PROPN,I-geo
Sound,Sound,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
It,It,PRON,O
is,is,AUX,O
a,a,DET,O
cr,cr,NOUN,B-geo
ater,##ater,NOUN,I-geo
lake,lake,NOUN,I-geo
that,that,DET,O
lies,lies,VERB,O
along,along,ADP,O
the,the,DET,O
south,south,ADJ,O
west,##west,ADJ,O
wall,wall,NOUN,O
of,of,ADP,O
the,the,DET,O
cal,cal,NOUN,O
der,##der,NOUN,O
a,##a,NOUN,O
of,of,ADP,O
Mount,Mount,PROPN,B-geo
H,H,PROPN,I-geo
ak,##ak,PROPN,I-geo
one,##one,PROPN,I-geo
",",",",PUNCT,O
a,a,DET,O
complex,complex,ADJ,O
vol,vol,NOUN,O
cano,##cano,NOUN,O
that,that,DET,O
last,last,ADV,O
er,er,VERB,O
upt,##upt,VERB,O
ed,##ed,VERB,O
in,in,ADP,O
11,11,NUM,O
70,##70,NUM,O
CE,CE,PROPN,O
at,at,ADP,O
?,?,PROPN,O
?,##?,PROPN,O
w,##w,PROPN,O
ak,##ak,PROPN,O
ud,##ud,PROPN,O
ani,##ani,PROPN,O
.,.,PUNCT,O
###,###,SPACE,O
The,The,DET,O
I,I,PROPN,B-geo
li,##li,PROPN,I-geo
is,is,AUX,O
fed,fed,VERB,O
by,by,ADP,O
pre,pre,NOUN,O
c,##c,NOUN,O
ip,##ip,NOUN,O
itation,##itation,NOUN,O
",",",",PUNCT,O
large,large,ADV,O
ly,##ly,ADV,O
vern,vern,ADJ,O
al,##al,ADJ,O
s,s,PROPN,O
now,##now,PROPN,O
m,##m,PROPN,O
elt,##elt,PROPN,O
",",",",PUNCT,O
from,from,ADP,O
the,the,DET,O
mount,mount,NOUN,O
ains,##ains,NOUN,O
of,of,ADP,O
China,China,PROPN,O
's,'s,PART,O
X,X,PROPN,B-geo
in,##in,PROPN,I-geo
jiang,##jiang,PROPN,I-geo
region,region,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Lake,Lake,PROPN,B-geo
T,T,PROPN,I-geo
az,##az,PROPN,I-geo
awa,##awa,PROPN,I-geo
is,is,AUX,O
a,a,DET,O
cal,cal,NOUN,O
der,##der,NOUN,O
a,##a,NOUN,O
lake,lake,NOUN,O
in,in,ADP,O
the,the,DET,O
city,city,NOUN,O
of,of,ADP,O
Sem,Sem,PROPN,B-geo
b,##b,PROPN,I-geo
oku,##oku,PROPN,I-geo
",",",",PUNCT,O
Ak,Ak,PROPN,B-geo
ita,##ita,PROPN,I-geo
Pre,Pre,PROPN,I-geo
fecture,##fecture,PROPN,I-geo
",",",",PUNCT,O
n,n,ADJ,O
orthern,##orthern,ADJ,O
Japan,Japan,PROPN,B-geo
.,.,PUNCT,O
###,###,SPACE,O
It,It,PRON,O
lies,lies,VERB,O
t,t,ADP,O
ow,##ow,ADP,O
ards,##ards,ADP,O
the,the,DET,O
n,n,ADJ,O
orthern,##orthern,ADJ,O
end,end,NOUN,O
of,of,ADP,O
the,the,DET,O
N,N,PROPN,O
adel,##adel,PROPN,O
gr,##gr,PROPN,O
at,##at,PROPN,O
",",",",PUNCT,O
a,a,DET,O
high,high,ADJ,O
-,-,PUNCT,O
level,level,NOUN,O
ridge,ridge,NOUN,O
running,running,VERB,O
rough,rough,ADV,O
ly,##ly,ADV,O
north,north,ADV,O
a??,a??,PUNCT,O
south,south,NOUN,O
",",",",PUNCT,O
north,north,ADV,O
of,of,ADP,O
the,the,DET,O
Dom,Dom,PROPN,B-geo
",",",",PUNCT,O
above,above,ADP,O
the,the,DET,O
res,res,NOUN,O
ort,##ort,NOUN,O
of,of,ADP,O
Sa,Sa,PROPN,B-geo
as,##as,PROPN,I-geo
-,-,PUNCT,I-geo
F,F,PROPN,I-geo
ee,##ee,PROPN,I-geo
to,to,ADP,O
the,the,DET,O
east,east,NOUN,O
",",",",PUNCT,O
and,and,CCONJ,O
the,the,DET,O
M,M,PROPN,O
atter,##atter,PROPN,O
tal,##tal,PROPN,O
to,to,ADP,O
the,the,DET,O
west,west,NOUN,O
.,.,PUNCT,O
###,###,SPACE,O
Bo,Bo,NOUN,O
ats,##ats,NOUN,O
on,on,ADP,O
the,the,DET,O
lake,lake,NOUN,O
can,can,AUX,O
not,not,PART,O
nav,nav,VERB,O
igate,##igate,VERB,O
to,to,ADP,O
the,the,DET,O
near,near,ADJ,O
by,##by,ADJ,O
Lake,Lake,PROPN,B-geo
Min,Min,PROPN,I-geo
net,##net,PROPN,I-geo
on,##on,PROPN,I-geo
ka,##ka,PROPN,I-geo
",",",",PUNCT,O
though,though,SCONJ,O
it,it,PRON,O
over,over,VERB,O
flows,##flows,VERB,O
into,into,ADP,O
Lost,Lost,PROPN,O
Lake,Lake,PROPN,O
",",",",PUNCT,O
part,part,NOUN,O
of,of,ADP,O
the,the,DET,O
Big,Big,PROPN,O
Lake,Lake,PROPN,O
",",",",PUNCT,O
through,through,ADP,O
L,L,PROPN,B-geo
ang,##ang,PROPN,I-geo
don,##don,PROPN,I-geo
Bay,Bay,PROPN,I-geo
C,C,PROPN,I-geo
reek,##reek,PROPN,I-geo
.,.,PUNCT,O
###,###,SPACE,O
Say,Say,PROPN,B-geo
ram,##ram,PROPN,I-geo
Lake,Lake,PROPN,I-geo
is,is,AUX,O
l,l,VERB,O
ocated,##ocated,VERB,O
in,in,ADP,O
the,the,DET,O
B,B,PROPN,B-geo
ort,##ort,PROPN,I-geo
ala,##ala,PROPN,I-geo
Pre,Pre,PROPN,I-geo
fecture,##fecture,PROPN,I-geo
near,near,SCONJ,O
the,the,DET,O
T,T,PROPN,B-geo
ian,##ian,PROPN,I-geo
Sh,Sh,PROPN,I-geo
an,##an,PROPN,I-geo
Mount,Mount,PROPN,I-geo
ains,##ains,PROPN,I-geo
",",",",PUNCT,O
X,X,PROPN,B-geo
in,##in,PROPN,I-geo
